Spark Command: /Library/Java/JavaVirtualMachines/adoptopenjdk-8.jdk/Contents/Home/bin/java -cp /Users/nathan/Repos/dsSparkMlPlayground/spark-2.3.0/conf/:/Users/nathan/Repos/dsSparkMlPlayground/spark-2.3.0/jars/* -Xmx1g org.apache.spark.deploy.SparkSubmit --class org.apache.spark.sql.hive.thriftserver.HiveThriftServer2 --name Thrift JDBC/ODBC Server spark-internal
========================================
2020-01-17 00:52:04 WARN  NativeCodeLoader:62 - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2020-01-18 03:00:27 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:00:27 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:00:27 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:00:27 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:00:27 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:00:37 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:00:37 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:00:37 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:00:37 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:00:37 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:00:47 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:00:47 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:00:47 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:00:47 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:00:47 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:00:57 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:00:57 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:00:57 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:00:57 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:00:57 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:01:07 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:01:07 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:01:07 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:01:07 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:01:07 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:01:17 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:01:17 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:01:17 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:01:17 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:01:17 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:01:27 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:01:27 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:01:27 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:01:27 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:01:27 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:01:37 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:01:37 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:01:37 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:01:37 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:01:37 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:01:47 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:01:47 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:01:47 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:01:47 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:01:47 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:01:57 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:01:57 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:01:57 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:01:57 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:01:57 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:02:07 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:02:07 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:02:07 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:02:07 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:02:07 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:02:17 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:02:17 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:02:17 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:02:17 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:02:17 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:02:27 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:02:27 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:02:27 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:02:27 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:02:27 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:02:37 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:02:37 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:02:37 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:02:37 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:02:37 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:02:47 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:02:47 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:02:47 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:02:47 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:02:47 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:02:57 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:02:57 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:02:57 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:02:57 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:02:57 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:03:07 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:03:07 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:03:07 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:03:07 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:03:07 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:03:17 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:03:17 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:03:17 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:03:17 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:03:17 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:03:27 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:03:27 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:03:27 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:03:27 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:03:27 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:03:37 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:03:37 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:03:37 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:03:37 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:03:37 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:03:47 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:03:47 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:03:47 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:03:47 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:03:47 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:03:57 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:03:57 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:03:57 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:03:57 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:03:57 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:04:07 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:04:07 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:04:07 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:04:07 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:04:07 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:04:17 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:04:17 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:04:17 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:04:17 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:04:17 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:04:27 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:04:27 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:04:27 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:04:27 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:04:27 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:04:37 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:04:37 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:04:37 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:04:37 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:04:37 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:04:47 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:04:47 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:04:47 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:04:47 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:04:47 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:04:57 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:04:57 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:04:57 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:04:57 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:04:57 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:05:07 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:05:07 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:05:07 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:05:07 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:05:07 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:05:17 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:05:17 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:05:17 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:05:17 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:05:17 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:05:27 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:05:27 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:05:27 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:05:27 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:05:27 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:05:37 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:05:37 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:05:37 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:05:37 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:05:37 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:05:47 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:05:47 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:05:47 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:05:47 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:05:47 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:05:57 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:05:57 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:05:57 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:05:57 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:05:57 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:06:07 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:06:07 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:06:07 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:06:07 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:06:07 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:06:17 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:06:17 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:06:17 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:06:17 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:06:17 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:06:27 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:06:27 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:06:27 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:06:27 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:06:27 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:06:37 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:06:37 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:06:37 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:06:37 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:06:37 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:06:47 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:06:47 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:06:47 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:06:47 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:06:47 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:06:57 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:06:57 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:06:57 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:06:57 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:06:57 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:07:07 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:07:07 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:07:07 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:07:07 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:07:07 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:07:44 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:07:44 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:07:44 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:07:44 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:07:44 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:07:54 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:07:54 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:07:54 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:07:54 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:07:54 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:08:04 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:08:04 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:08:04 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:08:04 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:08:04 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:08:14 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:08:14 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:08:14 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:08:14 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:08:14 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:08:24 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:08:24 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:08:24 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:08:24 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:08:24 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:12:45 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:12:45 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:12:45 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:12:45 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:12:45 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:12:56 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:12:56 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:12:56 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:12:56 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:12:56 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:13:06 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:13:06 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:13:06 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:13:06 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:13:06 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-18 03:13:16 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-18 03:13:16 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-18 03:13:16 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-18 03:13:16 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
